# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jun 12 01:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CH4
1.852960000e+00 9.99762e-01 9.99762e-01
1.852970000e+00 9.99813e-01 9.99813e-01
1.852980000e+00 9.99813e-01 9.99813e-01
1.852990000e+00 9.99818e-01 9.99818e-01
1.853000000e+00 9.99799e-01 9.99799e-01
1.853010000e+00 9.99780e-01 9.99780e-01
1.853020000e+00 9.99780e-01 9.99780e-01
1.853030000e+00 9.99724e-01 9.99724e-01
1.853040000e+00 9.99574e-01 9.99574e-01
1.853050000e+00 9.99364e-01 9.99364e-01
1.853060000e+00 9.98817e-01 9.98817e-01
1.853070000e+00 9.98235e-01 9.98235e-01
1.853080000e+00 9.99062e-01 9.99062e-01
1.853090000e+00 9.99447e-01 9.99447e-01
1.853100000e+00 9.99572e-01 9.99572e-01
1.853110000e+00 9.99495e-01 9.99495e-01
1.853120000e+00 9.99320e-01 9.99320e-01
1.853130000e+00 9.99521e-01 9.99521e-01
1.853140000e+00 9.99583e-01 9.99583e-01
1.853150000e+00 9.99489e-01 9.99489e-01
1.853160000e+00 9.99133e-01 9.99133e-01
1.853170000e+00 9.99224e-01 9.99224e-01
1.853180000e+00 9.99011e-01 9.99011e-01
1.853190000e+00 9.98768e-01 9.98768e-01
1.853200000e+00 9.99307e-01 9.99307e-01
1.853210000e+00 9.99506e-01 9.99506e-01
1.853220000e+00 9.99635e-01 9.99635e-01
1.853230000e+00 9.99657e-01 9.99657e-01
1.853240000e+00 9.99534e-01 9.99534e-01
1.853250000e+00 9.99363e-01 9.99363e-01
1.853260000e+00 9.99106e-01 9.99106e-01
1.853270000e+00 9.99029e-01 9.99029e-01
1.853280000e+00 9.99365e-01 9.99365e-01
1.853290000e+00 9.99554e-01 9.99554e-01
1.853300000e+00 9.99610e-01 9.99610e-01
1.853310000e+00 9.99517e-01 9.99517e-01
1.853320000e+00 9.99156e-01 9.99156e-01
1.853330000e+00 9.98806e-01 9.98806e-01
1.853340000e+00 9.99217e-01 9.99217e-01
1.853350000e+00 9.99582e-01 9.99582e-01
1.853360000e+00 9.99716e-01 9.99716e-01
1.853370000e+00 9.99772e-01 9.99772e-01
1.853380000e+00 9.99816e-01 9.99816e-01
1.853390000e+00 9.99845e-01 9.99845e-01
1.853400000e+00 9.99852e-01 9.99852e-01
1.853410000e+00 9.99822e-01 9.99822e-01
1.853420000e+00 9.99709e-01 9.99709e-01
1.853430000e+00 9.99534e-01 9.99534e-01
1.853440000e+00 9.99717e-01 9.99717e-01
1.853450000e+00 9.99820e-01 9.99820e-01
1.853460000e+00 9.99862e-01 9.99862e-01
1.853470000e+00 9.99867e-01 9.99867e-01
1.853480000e+00 9.99836e-01 9.99836e-01
1.853490000e+00 9.99754e-01 9.99754e-01
1.853500000e+00 9.99723e-01 9.99723e-01
1.853510000e+00 9.99753e-01 9.99753e-01
1.853520000e+00 9.99831e-01 9.99831e-01
1.853530000e+00 9.99841e-01 9.99841e-01
1.853540000e+00 9.99824e-01 9.99824e-01
1.853550000e+00 9.99794e-01 9.99794e-01
1.853560000e+00 9.99652e-01 9.99652e-01
1.853570000e+00 9.99392e-01 9.99392e-01
1.853580000e+00 9.99629e-01 9.99629e-01
1.853590000e+00 9.99703e-01 9.99703e-01
1.853600000e+00 9.99614e-01 9.99614e-01
1.853610000e+00 9.99274e-01 9.99274e-01
1.853620000e+00 9.99499e-01 9.99499e-01
1.853630000e+00 9.99643e-01 9.99643e-01
1.853640000e+00 9.99732e-01 9.99732e-01
1.853650000e+00 9.99786e-01 9.99786e-01
1.853660000e+00 9.99770e-01 9.99770e-01
1.853670000e+00 9.99666e-01 9.99666e-01
1.853680000e+00 9.99291e-01 9.99291e-01
1.853690000e+00 9.99217e-01 9.99217e-01
1.853700000e+00 9.99529e-01 9.99529e-01
1.853710000e+00 9.99553e-01 9.99553e-01
1.853720000e+00 9.99523e-01 9.99523e-01
1.853730000e+00 9.99740e-01 9.99740e-01
1.853740000e+00 9.99838e-01 9.99838e-01
1.853750000e+00 9.99880e-01 9.99880e-01
1.853760000e+00 9.99897e-01 9.99897e-01
1.853770000e+00 9.99896e-01 9.99896e-01
1.853780000e+00 9.99871e-01 9.99871e-01
1.853790000e+00 9.99809e-01 9.99809e-01
1.853800000e+00 9.99800e-01 9.99800e-01
1.853810000e+00 9.99819e-01 9.99819e-01
1.853820000e+00 9.99848e-01 9.99848e-01
1.853830000e+00 9.99862e-01 9.99862e-01
1.853840000e+00 9.99859e-01 9.99859e-01
1.853850000e+00 9.99858e-01 9.99858e-01
1.853860000e+00 9.99839e-01 9.99839e-01
1.853870000e+00 9.99840e-01 9.99840e-01
1.853880000e+00 9.99870e-01 9.99870e-01
1.853890000e+00 9.99879e-01 9.99879e-01
1.853900000e+00 9.99864e-01 9.99864e-01
1.853910000e+00 9.99820e-01 9.99820e-01
1.853920000e+00 9.99733e-01 9.99733e-01
1.853930000e+00 9.99464e-01 9.99464e-01
1.853940000e+00 9.99456e-01 9.99456e-01
1.853950000e+00 9.99591e-01 9.99591e-01
1.853960000e+00 9.99587e-01 9.99587e-01
1.853970000e+00 9.99628e-01 9.99628e-01
1.853980000e+00 9.99604e-01 9.99604e-01
1.853990000e+00 9.99511e-01 9.99511e-01
1.854000000e+00 9.99570e-01 9.99570e-01
1.854010000e+00 9.99611e-01 9.99611e-01
1.854020000e+00 9.99576e-01 9.99576e-01
1.854030000e+00 9.99325e-01 9.99325e-01
1.854040000e+00 9.99322e-01 9.99322e-01
1.854050000e+00 9.99562e-01 9.99562e-01
1.854060000e+00 9.99721e-01 9.99721e-01
1.854070000e+00 9.99807e-01 9.99807e-01
1.854080000e+00 9.99840e-01 9.99840e-01
1.854090000e+00 9.99840e-01 9.99840e-01
1.854100000e+00 9.99802e-01 9.99802e-01
1.854110000e+00 9.99673e-01 9.99673e-01
1.854120000e+00 9.99598e-01 9.99598e-01
1.854130000e+00 9.99545e-01 9.99545e-01
1.854140000e+00 9.99322e-01 9.99322e-01
1.854150000e+00 9.99071e-01 9.99071e-01
1.854160000e+00 9.99280e-01 9.99280e-01
1.854170000e+00 9.99612e-01 9.99612e-01
1.854180000e+00 9.99746e-01 9.99746e-01
1.854190000e+00 9.99817e-01 9.99817e-01
1.854200000e+00 9.99852e-01 9.99852e-01
1.854210000e+00 9.99852e-01 9.99852e-01
1.854220000e+00 9.99830e-01 9.99830e-01
1.854230000e+00 9.99829e-01 9.99829e-01
1.854240000e+00 9.99770e-01 9.99770e-01
1.854250000e+00 9.99714e-01 9.99714e-01
1.854260000e+00 9.99777e-01 9.99777e-01
1.854270000e+00 9.99859e-01 9.99859e-01
1.854280000e+00 9.99881e-01 9.99881e-01
1.854290000e+00 9.99873e-01 9.99873e-01
1.854300000e+00 9.99880e-01 9.99880e-01
1.854310000e+00 9.99893e-01 9.99893e-01
1.854320000e+00 9.99894e-01 9.99894e-01
1.854330000e+00 9.99877e-01 9.99877e-01
1.854340000e+00 9.99847e-01 9.99847e-01
1.854350000e+00 9.99828e-01 9.99828e-01
1.854360000e+00 9.99784e-01 9.99784e-01
1.854370000e+00 9.99685e-01 9.99685e-01
1.854380000e+00 9.99464e-01 9.99464e-01
1.854390000e+00 9.98863e-01 9.98863e-01
1.854400000e+00 9.97796e-01 9.97796e-01
1.854410000e+00 9.98747e-01 9.98747e-01
1.854420000e+00 9.99278e-01 9.99278e-01
1.854430000e+00 9.99365e-01 9.99365e-01
1.854440000e+00 9.99395e-01 9.99395e-01
1.854450000e+00 9.99623e-01 9.99623e-01
1.854460000e+00 9.99702e-01 9.99702e-01
1.854470000e+00 9.99760e-01 9.99760e-01
1.854480000e+00 9.99833e-01 9.99833e-01
1.854490000e+00 9.99879e-01 9.99879e-01
1.854500000e+00 9.99902e-01 9.99902e-01
1.854510000e+00 9.99910e-01 9.99910e-01
1.854520000e+00 9.99905e-01 9.99905e-01
1.854530000e+00 9.99887e-01 9.99887e-01
1.854540000e+00 9.99881e-01 9.99881e-01
1.854550000e+00 9.99884e-01 9.99884e-01
1.854560000e+00 9.99894e-01 9.99894e-01
1.854570000e+00 9.99922e-01 9.99922e-01
1.854580000e+00 9.99935e-01 9.99935e-01
1.854590000e+00 9.99936e-01 9.99936e-01
1.854600000e+00 9.99924e-01 9.99924e-01
1.854610000e+00 9.99906e-01 9.99906e-01
1.854620000e+00 9.99901e-01 9.99901e-01
1.854630000e+00 9.99917e-01 9.99917e-01
1.854640000e+00 9.99923e-01 9.99923e-01
1.854650000e+00 9.99908e-01 9.99908e-01
1.854660000e+00 9.99897e-01 9.99897e-01
1.854670000e+00 9.99908e-01 9.99908e-01
1.854680000e+00 9.99913e-01 9.99913e-01
1.854690000e+00 9.99923e-01 9.99923e-01
1.854700000e+00 9.99931e-01 9.99931e-01
1.854710000e+00 9.99925e-01 9.99925e-01
1.854720000e+00 9.99901e-01 9.99901e-01
1.854730000e+00 9.99866e-01 9.99866e-01
1.854740000e+00 9.99840e-01 9.99840e-01
1.854750000e+00 9.99831e-01 9.99831e-01
1.854760000e+00 9.99851e-01 9.99851e-01
1.854770000e+00 9.99866e-01 9.99866e-01
1.854780000e+00 9.99858e-01 9.99858e-01
1.854790000e+00 9.99844e-01 9.99844e-01
1.854800000e+00 9.99810e-01 9.99810e-01
1.854810000e+00 9.99730e-01 9.99730e-01
1.854820000e+00 9.99538e-01 9.99538e-01
1.854830000e+00 9.99116e-01 9.99116e-01
1.854840000e+00 9.99105e-01 9.99105e-01
1.854850000e+00 9.99078e-01 9.99078e-01
1.854860000e+00 9.99357e-01 9.99357e-01
1.854870000e+00 9.99586e-01 9.99586e-01
1.854880000e+00 9.99611e-01 9.99611e-01
1.854890000e+00 9.99447e-01 9.99447e-01
1.854900000e+00 9.99057e-01 9.99057e-01
1.854910000e+00 9.98855e-01 9.98855e-01
1.854920000e+00 9.99349e-01 9.99349e-01
1.854930000e+00 9.99583e-01 9.99583e-01
1.854940000e+00 9.99669e-01 9.99669e-01
1.854950000e+00 9.99592e-01 9.99592e-01
1.854960000e+00 9.99596e-01 9.99596e-01
1.854970000e+00 9.99714e-01 9.99714e-01
1.854980000e+00 9.99699e-01 9.99699e-01
1.854990000e+00 9.99545e-01 9.99545e-01
1.855000000e+00 9.99677e-01 9.99677e-01
1.855010000e+00 9.99783e-01 9.99783e-01
1.855020000e+00 9.99802e-01 9.99802e-01
1.855030000e+00 9.99812e-01 9.99812e-01
1.855040000e+00 9.99826e-01 9.99826e-01
1.855050000e+00 9.99830e-01 9.99830e-01
1.855060000e+00 9.99867e-01 9.99867e-01
1.855070000e+00 9.99893e-01 9.99893e-01
1.855080000e+00 9.99899e-01 9.99899e-01
1.855090000e+00 9.99904e-01 9.99904e-01
1.855100000e+00 9.99900e-01 9.99900e-01
1.855110000e+00 9.99870e-01 9.99870e-01
1.855120000e+00 9.99784e-01 9.99784e-01
1.855130000e+00 9.99712e-01 9.99712e-01
1.855140000e+00 9.99795e-01 9.99795e-01
1.855150000e+00 9.99859e-01 9.99859e-01
1.855160000e+00 9.99888e-01 9.99888e-01
1.855170000e+00 9.99884e-01 9.99884e-01
1.855180000e+00 9.99836e-01 9.99836e-01
1.855190000e+00 9.99810e-01 9.99810e-01
1.855200000e+00 9.99800e-01 9.99800e-01
1.855210000e+00 9.99790e-01 9.99790e-01
1.855220000e+00 9.99881e-01 9.99881e-01
1.855230000e+00 9.99913e-01 9.99913e-01
1.855240000e+00 9.99917e-01 9.99917e-01
1.855250000e+00 9.99930e-01 9.99930e-01
1.855260000e+00 9.99942e-01 9.99942e-01
1.855270000e+00 9.99944e-01 9.99944e-01
1.855280000e+00 9.99940e-01 9.99940e-01
1.855290000e+00 9.99927e-01 9.99927e-01
1.855300000e+00 9.99901e-01 9.99901e-01
1.855310000e+00 9.99846e-01 9.99846e-01
1.855320000e+00 9.99707e-01 9.99707e-01
1.855330000e+00 9.99268e-01 9.99268e-01
1.855340000e+00 9.99449e-01 9.99449e-01
1.855350000e+00 9.99743e-01 9.99743e-01
1.855360000e+00 9.99856e-01 9.99856e-01
1.855370000e+00 9.99906e-01 9.99906e-01
1.855380000e+00 9.99932e-01 9.99932e-01
1.855390000e+00 9.99946e-01 9.99946e-01
1.855400000e+00 9.99953e-01 9.99953e-01
1.855410000e+00 9.99958e-01 9.99958e-01
1.855420000e+00 9.99960e-01 9.99960e-01
1.855430000e+00 9.99960e-01 9.99960e-01
1.855440000e+00 9.99959e-01 9.99959e-01
1.855450000e+00 9.99956e-01 9.99956e-01
1.855460000e+00 9.99950e-01 9.99950e-01
1.855470000e+00 9.99941e-01 9.99941e-01
1.855480000e+00 9.99924e-01 9.99924e-01
1.855490000e+00 9.99889e-01 9.99889e-01
1.855500000e+00 9.99831e-01 9.99831e-01
1.855510000e+00 9.99788e-01 9.99788e-01
1.855520000e+00 9.99679e-01 9.99679e-01
1.855530000e+00 9.99449e-01 9.99449e-01
1.855540000e+00 9.99544e-01 9.99544e-01
1.855550000e+00 9.99512e-01 9.99512e-01
1.855560000e+00 9.99475e-01 9.99475e-01
1.855570000e+00 9.99538e-01 9.99538e-01
1.855580000e+00 9.99642e-01 9.99642e-01
1.855590000e+00 9.99719e-01 9.99719e-01
1.855600000e+00 9.99818e-01 9.99818e-01
1.855610000e+00 9.99874e-01 9.99874e-01
1.855620000e+00 9.99899e-01 9.99899e-01
1.855630000e+00 9.99916e-01 9.99916e-01
1.855640000e+00 9.99932e-01 9.99932e-01
1.855650000e+00 9.99938e-01 9.99938e-01
1.855660000e+00 9.99938e-01 9.99938e-01
1.855670000e+00 9.99930e-01 9.99930e-01
1.855680000e+00 9.99921e-01 9.99921e-01
1.855690000e+00 9.99923e-01 9.99923e-01
1.855700000e+00 9.99913e-01 9.99913e-01
1.855710000e+00 9.99899e-01 9.99899e-01
1.855720000e+00 9.99879e-01 9.99879e-01
1.855730000e+00 9.99842e-01 9.99842e-01
1.855740000e+00 9.99827e-01 9.99827e-01
1.855750000e+00 9.99807e-01 9.99807e-01
1.855760000e+00 9.99753e-01 9.99753e-01
1.855770000e+00 9.99675e-01 9.99675e-01
1.855780000e+00 9.99489e-01 9.99489e-01
1.855790000e+00 9.99628e-01 9.99628e-01
1.855800000e+00 9.99770e-01 9.99770e-01
1.855810000e+00 9.99837e-01 9.99837e-01
1.855820000e+00 9.99877e-01 9.99877e-01
1.855830000e+00 9.99908e-01 9.99908e-01
1.855840000e+00 9.99924e-01 9.99924e-01
1.855850000e+00 9.99932e-01 9.99932e-01
1.855860000e+00 9.99934e-01 9.99934e-01
1.855870000e+00 9.99932e-01 9.99932e-01
1.855880000e+00 9.99927e-01 9.99927e-01
1.855890000e+00 9.99918e-01 9.99918e-01
1.855900000e+00 9.99903e-01 9.99903e-01
1.855910000e+00 9.99878e-01 9.99878e-01
1.855920000e+00 9.99838e-01 9.99838e-01
1.855930000e+00 9.99765e-01 9.99765e-01
1.855940000e+00 9.99630e-01 9.99630e-01
1.855950000e+00 9.99382e-01 9.99382e-01
1.855960000e+00 9.99051e-01 9.99051e-01
1.855970000e+00 9.98639e-01 9.98639e-01
1.855980000e+00 9.98329e-01 9.98329e-01
1.855990000e+00 9.98935e-01 9.98935e-01
1.856000000e+00 9.99317e-01 9.99317e-01
1.856010000e+00 9.99368e-01 9.99368e-01
1.856020000e+00 9.99175e-01 9.99175e-01
1.856030000e+00 9.98776e-01 9.98776e-01
1.856040000e+00 9.99193e-01 9.99193e-01
1.856050000e+00 9.99548e-01 9.99548e-01
1.856060000e+00 9.99684e-01 9.99684e-01
1.856070000e+00 9.99736e-01 9.99736e-01
1.856080000e+00 9.99776e-01 9.99776e-01
1.856090000e+00 9.99836e-01 9.99836e-01
1.856100000e+00 9.99861e-01 9.99861e-01
1.856110000e+00 9.99848e-01 9.99848e-01
1.856120000e+00 9.99827e-01 9.99827e-01
1.856130000e+00 9.99842e-01 9.99842e-01
1.856140000e+00 9.99839e-01 9.99839e-01
1.856150000e+00 9.99775e-01 9.99775e-01
1.856160000e+00 9.99564e-01 9.99564e-01
1.856170000e+00 9.99554e-01 9.99554e-01
1.856180000e+00 9.99695e-01 9.99695e-01
1.856190000e+00 9.99771e-01 9.99771e-01
1.856200000e+00 9.99847e-01 9.99847e-01
1.856210000e+00 9.99888e-01 9.99888e-01
1.856220000e+00 9.99905e-01 9.99905e-01
1.856230000e+00 9.99905e-01 9.99905e-01
1.856240000e+00 9.99905e-01 9.99905e-01
1.856250000e+00 9.99907e-01 9.99907e-01
1.856260000e+00 9.99894e-01 9.99894e-01
1.856270000e+00 9.99860e-01 9.99860e-01
1.856280000e+00 9.99805e-01 9.99805e-01
1.856290000e+00 9.99787e-01 9.99787e-01
1.856300000e+00 9.99731e-01 9.99731e-01
1.856310000e+00 9.99541e-01 9.99541e-01
1.856320000e+00 9.98993e-01 9.98993e-01
1.856330000e+00 9.99250e-01 9.99250e-01
1.856340000e+00 9.99606e-01 9.99606e-01
1.856350000e+00 9.99700e-01 9.99700e-01
1.856360000e+00 9.99645e-01 9.99645e-01
1.856370000e+00 9.99415e-01 9.99415e-01
1.856380000e+00 9.99568e-01 9.99568e-01
1.856390000e+00 9.99754e-01 9.99754e-01
1.856400000e+00 9.99826e-01 9.99826e-01
1.856410000e+00 9.99839e-01 9.99839e-01
1.856420000e+00 9.99829e-01 9.99829e-01
1.856430000e+00 9.99837e-01 9.99837e-01
1.856440000e+00 9.99822e-01 9.99822e-01
1.856450000e+00 9.99727e-01 9.99727e-01
1.856460000e+00 9.99514e-01 9.99514e-01
1.856470000e+00 9.99669e-01 9.99669e-01
1.856480000e+00 9.99681e-01 9.99681e-01
1.856490000e+00 9.99534e-01 9.99534e-01
1.856500000e+00 9.99705e-01 9.99705e-01
1.856510000e+00 9.99829e-01 9.99829e-01
1.856520000e+00 9.99883e-01 9.99883e-01
1.856530000e+00 9.99906e-01 9.99906e-01
1.856540000e+00 9.99915e-01 9.99915e-01
1.856550000e+00 9.99911e-01 9.99911e-01
1.856560000e+00 9.99892e-01 9.99892e-01
1.856570000e+00 9.99834e-01 9.99834e-01
1.856580000e+00 9.99775e-01 9.99775e-01
1.856590000e+00 9.99801e-01 9.99801e-01
1.856600000e+00 9.99826e-01 9.99826e-01
1.856610000e+00 9.99833e-01 9.99833e-01
1.856620000e+00 9.99798e-01 9.99798e-01
1.856630000e+00 9.99750e-01 9.99750e-01
1.856640000e+00 9.99676e-01 9.99676e-01
1.856650000e+00 9.99472e-01 9.99472e-01
1.856660000e+00 9.98793e-01 9.98793e-01
1.856670000e+00 9.98957e-01 9.98957e-01
1.856680000e+00 9.99395e-01 9.99395e-01
1.856690000e+00 9.99451e-01 9.99451e-01
1.856700000e+00 9.99166e-01 9.99166e-01
1.856710000e+00 9.99287e-01 9.99287e-01
1.856720000e+00 9.99510e-01 9.99510e-01
1.856730000e+00 9.99623e-01 9.99623e-01
1.856740000e+00 9.99751e-01 9.99751e-01
1.856750000e+00 9.99818e-01 9.99818e-01
1.856760000e+00 9.99841e-01 9.99841e-01
1.856770000e+00 9.99860e-01 9.99860e-01
1.856780000e+00 9.99891e-01 9.99891e-01
1.856790000e+00 9.99909e-01 9.99909e-01
1.856800000e+00 9.99916e-01 9.99916e-01
1.856810000e+00 9.99911e-01 9.99911e-01
1.856820000e+00 9.99890e-01 9.99890e-01
1.856830000e+00 9.99820e-01 9.99820e-01
1.856840000e+00 9.99727e-01 9.99727e-01
1.856850000e+00 9.99824e-01 9.99824e-01
1.856860000e+00 9.99848e-01 9.99848e-01
1.856870000e+00 9.99808e-01 9.99808e-01
1.856880000e+00 9.99792e-01 9.99792e-01
1.856890000e+00 9.99852e-01 9.99852e-01
1.856900000e+00 9.99890e-01 9.99890e-01
1.856910000e+00 9.99902e-01 9.99902e-01
1.856920000e+00 9.99896e-01 9.99896e-01
1.856930000e+00 9.99872e-01 9.99872e-01
1.856940000e+00 9.99864e-01 9.99864e-01
1.856950000e+00 9.99869e-01 9.99869e-01
1.856960000e+00 9.99848e-01 9.99848e-01
1.856970000e+00 9.99818e-01 9.99818e-01
1.856980000e+00 9.99774e-01 9.99774e-01
1.856990000e+00 9.99649e-01 9.99649e-01
1.857000000e+00 9.99348e-01 9.99348e-01
1.857010000e+00 9.98926e-01 9.98926e-01
1.857020000e+00 9.99425e-01 9.99425e-01
1.857030000e+00 9.99618e-01 9.99618e-01
1.857040000e+00 9.99623e-01 9.99623e-01
1.857050000e+00 9.99537e-01 9.99537e-01
1.857060000e+00 9.99333e-01 9.99333e-01
1.857070000e+00 9.99391e-01 9.99391e-01
1.857080000e+00 9.99530e-01 9.99530e-01
1.857090000e+00 9.99578e-01 9.99578e-01
1.857100000e+00 9.99631e-01 9.99631e-01
1.857110000e+00 9.99674e-01 9.99674e-01
1.857120000e+00 9.99666e-01 9.99666e-01
1.857130000e+00 9.99554e-01 9.99554e-01
1.857140000e+00 9.99260e-01 9.99260e-01
1.857150000e+00 9.98992e-01 9.98992e-01
1.857160000e+00 9.98130e-01 9.98130e-01
1.857170000e+00 9.98738e-01 9.98738e-01
1.857180000e+00 9.99342e-01 9.99342e-01
1.857190000e+00 9.99568e-01 9.99568e-01
1.857200000e+00 9.99643e-01 9.99643e-01
1.857210000e+00 9.99615e-01 9.99615e-01
1.857220000e+00 9.99445e-01 9.99445e-01
1.857230000e+00 9.98940e-01 9.98940e-01
1.857240000e+00 9.99011e-01 9.99011e-01
1.857250000e+00 9.99490e-01 9.99490e-01
1.857260000e+00 9.99682e-01 9.99682e-01
1.857270000e+00 9.99758e-01 9.99758e-01
1.857280000e+00 9.99782e-01 9.99782e-01
1.857290000e+00 9.99816e-01 9.99816e-01
1.857300000e+00 9.99830e-01 9.99830e-01
1.857310000e+00 9.99805e-01 9.99805e-01
1.857320000e+00 9.99770e-01 9.99770e-01
1.857330000e+00 9.99730e-01 9.99730e-01
1.857340000e+00 9.99559e-01 9.99559e-01
1.857350000e+00 9.99490e-01 9.99490e-01
1.857360000e+00 9.99673e-01 9.99673e-01
1.857370000e+00 9.99796e-01 9.99796e-01
1.857380000e+00 9.99854e-01 9.99854e-01
1.857390000e+00 9.99881e-01 9.99881e-01
1.857400000e+00 9.99892e-01 9.99892e-01
1.857410000e+00 9.99892e-01 9.99892e-01
1.857420000e+00 9.99887e-01 9.99887e-01
1.857430000e+00 9.99880e-01 9.99880e-01
1.857440000e+00 9.99862e-01 9.99862e-01
1.857450000e+00 9.99826e-01 9.99826e-01
1.857460000e+00 9.99751e-01 9.99751e-01
1.857470000e+00 9.99642e-01 9.99642e-01
1.857480000e+00 9.99524e-01 9.99524e-01
1.857490000e+00 9.99208e-01 9.99208e-01
1.857500000e+00 9.98335e-01 9.98335e-01
1.857510000e+00 9.98887e-01 9.98887e-01
1.857520000e+00 9.99302e-01 9.99302e-01
1.857530000e+00 9.99357e-01 9.99357e-01
1.857540000e+00 9.99136e-01 9.99136e-01
1.857550000e+00 9.98273e-01 9.98273e-01
1.857560000e+00 9.97014e-01 9.97014e-01
1.857570000e+00 9.98580e-01 9.98580e-01
1.857580000e+00 9.99243e-01 9.99243e-01
1.857590000e+00 9.99501e-01 9.99501e-01
1.857600000e+00 9.99589e-01 9.99589e-01
1.857610000e+00 9.99576e-01 9.99576e-01
1.857620000e+00 9.99652e-01 9.99652e-01
1.857630000e+00 9.99737e-01 9.99737e-01
1.857640000e+00 9.99764e-01 9.99764e-01
1.857650000e+00 9.99741e-01 9.99741e-01
1.857660000e+00 9.99644e-01 9.99644e-01
1.857670000e+00 9.99574e-01 9.99574e-01
1.857680000e+00 9.99567e-01 9.99567e-01
1.857690000e+00 9.99552e-01 9.99552e-01
1.857700000e+00 9.99457e-01 9.99457e-01
1.857710000e+00 9.99524e-01 9.99524e-01
1.857720000e+00 9.99379e-01 9.99379e-01
1.857730000e+00 9.99061e-01 9.99061e-01
1.857740000e+00 9.98764e-01 9.98764e-01
1.857750000e+00 9.98982e-01 9.98982e-01
1.857760000e+00 9.99484e-01 9.99484e-01
1.857770000e+00 9.99694e-01 9.99694e-01
1.857780000e+00 9.99794e-01 9.99794e-01
1.857790000e+00 9.99846e-01 9.99846e-01
1.857800000e+00 9.99870e-01 9.99870e-01
1.857810000e+00 9.99875e-01 9.99875e-01
1.857820000e+00 9.99864e-01 9.99864e-01
1.857830000e+00 9.99845e-01 9.99845e-01
1.857840000e+00 9.99868e-01 9.99868e-01
1.857850000e+00 9.99909e-01 9.99909e-01
1.857860000e+00 9.99929e-01 9.99929e-01
1.857870000e+00 9.99939e-01 9.99939e-01
1.857880000e+00 9.99944e-01 9.99944e-01
1.857890000e+00 9.99946e-01 9.99946e-01
1.857900000e+00 9.99946e-01 9.99946e-01
1.857910000e+00 9.99945e-01 9.99945e-01
1.857920000e+00 9.99941e-01 9.99941e-01
1.857930000e+00 9.99933e-01 9.99933e-01
1.857940000e+00 9.99917e-01 9.99917e-01
1.857950000e+00 9.99887e-01 9.99887e-01
1.857960000e+00 9.99884e-01 9.99884e-01
1.857970000e+00 9.99886e-01 9.99886e-01
1.857980000e+00 9.99877e-01 9.99877e-01
1.857990000e+00 9.99866e-01 9.99866e-01
1.858000000e+00 9.99835e-01 9.99835e-01
1.858010000e+00 9.99774e-01 9.99774e-01
1.858020000e+00 9.99674e-01 9.99674e-01
1.858030000e+00 9.99471e-01 9.99471e-01
1.858040000e+00 9.98928e-01 9.98928e-01
1.858050000e+00 9.97526e-01 9.97526e-01
1.858060000e+00 9.98520e-01 9.98520e-01
1.858070000e+00 9.99242e-01 9.99242e-01
1.858080000e+00 9.99497e-01 9.99497e-01
1.858090000e+00 9.99571e-01 9.99571e-01
1.858100000e+00 9.99501e-01 9.99501e-01
1.858110000e+00 9.99157e-01 9.99157e-01
1.858120000e+00 9.98750e-01 9.98750e-01
1.858130000e+00 9.99341e-01 9.99341e-01
1.858140000e+00 9.99585e-01 9.99585e-01
1.858150000e+00 9.99685e-01 9.99685e-01
1.858160000e+00 9.99740e-01 9.99740e-01
1.858170000e+00 9.99749e-01 9.99749e-01
1.858180000e+00 9.99715e-01 9.99715e-01
1.858190000e+00 9.99590e-01 9.99590e-01
1.858200000e+00 9.99543e-01 9.99543e-01
1.858210000e+00 9.99439e-01 9.99439e-01
1.858220000e+00 9.99583e-01 9.99583e-01
1.858230000e+00 9.99697e-01 9.99697e-01
1.858240000e+00 9.99744e-01 9.99744e-01
1.858250000e+00 9.99723e-01 9.99723e-01
1.858260000e+00 9.99738e-01 9.99738e-01
1.858270000e+00 9.99793e-01 9.99793e-01
1.858280000e+00 9.99806e-01 9.99806e-01
1.858290000e+00 9.99761e-01 9.99761e-01
1.858300000e+00 9.99727e-01 9.99727e-01
1.858310000e+00 9.99737e-01 9.99737e-01
1.858320000e+00 9.99741e-01 9.99741e-01
1.858330000e+00 9.99752e-01 9.99752e-01
1.858340000e+00 9.99791e-01 9.99791e-01
1.858350000e+00 9.99813e-01 9.99813e-01
1.858360000e+00 9.99770e-01 9.99770e-01
1.858370000e+00 9.99645e-01 9.99645e-01
1.858380000e+00 9.99736e-01 9.99736e-01
1.858390000e+00 9.99770e-01 9.99770e-01
1.858400000e+00 9.99728e-01 9.99728e-01
1.858410000e+00 9.99596e-01 9.99596e-01
1.858420000e+00 9.99298e-01 9.99298e-01
1.858430000e+00 9.99307e-01 9.99307e-01
1.858440000e+00 9.99597e-01 9.99597e-01
1.858450000e+00 9.99751e-01 9.99751e-01
1.858460000e+00 9.99824e-01 9.99824e-01
1.858470000e+00 9.99855e-01 9.99855e-01
1.858480000e+00 9.99862e-01 9.99862e-01
